0.3020 	WARNING 	Movie2 stim could not be imported and won't be available
1682.6146 	DATA 	Keypress: t
1684.9043 	DATA 	Keypress: t
1687.1565 	DATA 	Keypress: t
1689.4541 	DATA 	Keypress: t
1691.7040 	DATA 	Keypress: t
1693.9682 	DATA 	Keypress: t
1696.2539 	DATA 	Keypress: t
1698.5100 	DATA 	Keypress: t
1700.8037 	DATA 	Keypress: t
1703.0536 	DATA 	Keypress: t
1705.3536 	DATA 	Keypress: t
1707.6036 	DATA 	Keypress: t
1709.8637 	DATA 	Keypress: t
1712.1535 	DATA 	Keypress: t
1714.4057 	DATA 	Keypress: t
1716.7035 	DATA 	Keypress: t
1718.9532 	DATA 	Keypress: t
1721.2176 	DATA 	Keypress: t
1723.5031 	DATA 	Keypress: t
1725.7593 	DATA 	Keypress: t
1728.0531 	DATA 	Keypress: t
1730.3029 	DATA 	Keypress: t
1732.6028 	DATA 	Keypress: t
1734.8528 	DATA 	Keypress: t
1737.1130 	DATA 	Keypress: t
1739.4027 	DATA 	Keypress: t
1741.6549 	DATA 	Keypress: t
1743.9526 	DATA 	Keypress: t
1746.2025 	DATA 	Keypress: t
1748.4667 	DATA 	Keypress: t
1750.7524 	DATA 	Keypress: t
1753.0087 	DATA 	Keypress: t
1755.3024 	DATA 	Keypress: t
1757.5521 	DATA 	Keypress: t
1759.8521 	DATA 	Keypress: t
1762.1020 	DATA 	Keypress: t
1764.3623 	DATA 	Keypress: t
1766.6519 	DATA 	Keypress: t
1768.9032 	DATA 	Keypress: t
1771.2018 	DATA 	Keypress: t
1773.4518 	DATA 	Keypress: t
1775.7162 	DATA 	Keypress: t
1778.0017 	DATA 	Keypress: t
1780.2580 	DATA 	Keypress: t
1782.5516 	DATA 	Keypress: t
1784.8014 	DATA 	Keypress: t
1787.1015 	DATA 	Keypress: t
1789.3513 	DATA 	Keypress: t
1791.6116 	DATA 	Keypress: t
1793.9014 	DATA 	Keypress: t
1796.1524 	DATA 	Keypress: t
1798.4512 	DATA 	Keypress: t
1800.7012 	DATA 	Keypress: t
1802.9653 	DATA 	Keypress: t
1805.2510 	DATA 	Keypress: t
1807.5072 	DATA 	Keypress: t
1809.8008 	DATA 	Keypress: t
1812.0508 	DATA 	Keypress: t
1814.3507 	DATA 	Keypress: t
1816.6007 	DATA 	Keypress: t
1818.8609 	DATA 	Keypress: t
1821.1505 	DATA 	Keypress: t
1823.4019 	DATA 	Keypress: t
1825.7004 	DATA 	Keypress: t
1827.9503 	DATA 	Keypress: t
1830.2145 	DATA 	Keypress: t
1832.5001 	DATA 	Keypress: t
1834.7564 	DATA 	Keypress: t
1837.0502 	DATA 	Keypress: t
1839.3001 	DATA 	Keypress: t
1841.6000 	DATA 	Keypress: t
1843.8500 	DATA 	Keypress: t
1846.1100 	DATA 	Keypress: t
1848.4001 	DATA 	Keypress: t
1850.6510 	DATA 	Keypress: t
1852.9497 	DATA 	Keypress: t
1855.1996 	DATA 	Keypress: t
1857.4638 	DATA 	Keypress: t
1859.7494 	DATA 	Keypress: t
1862.0056 	DATA 	Keypress: t
1864.2993 	DATA 	Keypress: t
1866.5492 	DATA 	Keypress: t
1868.8494 	DATA 	Keypress: t
1871.0991 	DATA 	Keypress: t
1873.3594 	DATA 	Keypress: t
1875.6490 	DATA 	Keypress: t
1877.9002 	DATA 	Keypress: t
1880.1988 	DATA 	Keypress: t
1882.4488 	DATA 	Keypress: t
1884.7130 	DATA 	Keypress: t
1886.9987 	DATA 	Keypress: t
1889.2550 	DATA 	Keypress: t
1891.5486 	DATA 	Keypress: t
1893.7985 	DATA 	Keypress: t
1896.0985 	DATA 	Keypress: t
1898.3485 	DATA 	Keypress: t
1900.6087 	DATA 	Keypress: t
1902.8982 	DATA 	Keypress: t
1905.1495 	DATA 	Keypress: t
1907.4483 	DATA 	Keypress: t
1909.6980 	DATA 	Keypress: t
1911.9625 	DATA 	Keypress: t
1914.2479 	DATA 	Keypress: t
1916.5042 	DATA 	Keypress: t
1918.7979 	DATA 	Keypress: t
1921.0477 	DATA 	Keypress: t
1923.3477 	DATA 	Keypress: t
1925.5980 	DATA 	Keypress: t
1927.8578 	DATA 	Keypress: t
1930.1478 	DATA 	Keypress: t
1932.3988 	DATA 	Keypress: t
1934.6980 	DATA 	Keypress: t
1936.9474 	DATA 	Keypress: t
1939.2117 	DATA 	Keypress: t
1941.4972 	DATA 	Keypress: t
1943.7534 	DATA 	Keypress: t
1946.0471 	DATA 	Keypress: t
1948.2970 	DATA 	Keypress: t
1950.5970 	DATA 	Keypress: t
1952.8469 	DATA 	Keypress: t
1955.1072 	DATA 	Keypress: t
1957.3970 	DATA 	Keypress: t
1959.6480 	DATA 	Keypress: t
1961.9467 	DATA 	Keypress: t
1964.1965 	DATA 	Keypress: t
1966.4609 	DATA 	Keypress: t
1968.7464 	DATA 	Keypress: t
1971.0018 	DATA 	Keypress: t
1973.2965 	DATA 	Keypress: t
1975.5463 	DATA 	Keypress: t
1977.8462 	DATA 	Keypress: t
1980.0961 	DATA 	Keypress: t
1982.3564 	DATA 	Keypress: t
1984.6460 	DATA 	Keypress: t
1986.8972 	DATA 	Keypress: t
1989.1959 	DATA 	Keypress: t
1991.4459 	DATA 	Keypress: t
1993.7100 	DATA 	Keypress: t
1995.9961 	DATA 	Keypress: t
1998.2515 	DATA 	Keypress: t
2000.5457 	DATA 	Keypress: t
2002.7957 	DATA 	Keypress: t
2005.0955 	DATA 	Keypress: t
2007.3455 	DATA 	Keypress: t
2009.6058 	DATA 	Keypress: t
2011.8953 	DATA 	Keypress: t
2014.1467 	DATA 	Keypress: t
2016.4452 	DATA 	Keypress: t
2018.6951 	DATA 	Keypress: t
2020.9593 	DATA 	Keypress: t
2023.2449 	DATA 	Keypress: t
2025.5005 	DATA 	Keypress: t
2027.7948 	DATA 	Keypress: t
2030.0448 	DATA 	Keypress: t
2032.3449 	DATA 	Keypress: t
2034.5947 	DATA 	Keypress: t
2036.8550 	DATA 	Keypress: t
2039.1447 	DATA 	Keypress: t
2041.3958 	DATA 	Keypress: t
2043.6944 	DATA 	Keypress: t
2045.9445 	DATA 	Keypress: t
2122.9423 	DATA 	Keypress: q
2123.3066 	DATA 	Keypress: t
